"id","proyecto_id","organo","fecha_inicio","fecha_termino","tipo_tramite"
"4585","602","HACENDARIOS (ÁREA VI)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4586","602","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4587","602","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4588","602","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4589","602","ARCHIVO","2025-05-27","2025-05-27","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4590","602","PARLAMENTARIOS","2025-05-27","2025-05-27","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4591","602","PARLAMENTARIOS","2025-05-23","2025-05-23","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4592","602","PLENARIO","2025-05-22","2025-05-22","PRESENTACIÓN DEL PROYECTO DE LEY"
"4593","603","PLENARIO","2026-03-02","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4594","603","PLENARIO","2026-02-25","2026-02-25","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4595","603","C.E. GUANACASTE (ÁREA VI)","2026-02-25","2026-02-25","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4596","603","C.E. GUANACASTE (ÁREA VI)","2026-02-16","2026-02-16","DICTAMEN (COMISIÓN)"
"4597","603","C.E. GUANACASTE (ÁREA VI)","2026-02-16","2026-02-16","VOTACIÓN (COMISIÓN)"
"4598","603","C.E. GUANACASTE (ÁREA VI)","2025-08-18","2026-02-16","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4599","603","C.E. GUANACASTE (ÁREA VI)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4600","603","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4601","603","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4602","603","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4603","603","ARCHIVO","2025-05-27","2025-05-27","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4604","603","PARLAMENTARIOS","2025-05-27","2025-05-27","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4605","603","PARLAMENTARIOS","2025-05-23","2025-05-23","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4606","603","PLENARIO","2025-05-22","2025-05-22","PRESENTACIÓN DEL PROYECTO DE LEY"
"4607","604","PLENARIO","2026-04-07","2026-04-07","RECEPCIÓN REDACCIÓN FINAL (PLENARIO)"
"4608","604","REDACCION (ÁREA III)","2026-04-07","2026-04-07","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4609","604","REDACCION (ÁREA III)","2026-04-07","2026-04-07","REMISIÓN REDACCIÓN FINAL (COMISIÓN REDACCIÓN)"
"4685","610","PLENARIO","2025-06-26","2025-06-26","VOTACIÓN SEGUNDO DEBATE (PLENARIO)"
"4610","604","REDACCION (ÁREA III)","2026-04-06","2026-04-06","VOTACIÓN REDACCIÓN FINAL (COMISIÓN REDACCIÓN)"
"4611","604","REDACCION (ÁREA III)","2026-03-26","2026-04-06","INGRESO EN EL ORDEN DEL DÍA (COMISIÓN REDACCIÓN)"
"4612","604","REDACCION (ÁREA III)","2026-03-26","2026-03-26","RECEPCIÓN DEL EXPEDIENTE (COMISIÓN REDACCIÓN)"
"4613","604","PLENARIO","2026-03-25","2026-03-25","REMISIÓN DEL EXPEDIENTE A LA COMISIÓN DE REDACCIÓN (PLENARIO)"
"4614","604","PLENARIO","2026-03-24","2026-03-24","VOTACIÓN PRIMER DEBATE (PLENARIO)"
"4615","604","PLENARIO","2026-03-24","2026-03-24","PRIMER DEBATE (PLENARIO)"
"4616","604","PLENARIO","2025-12-15","2025-12-15","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4617","604","PLENARIO","2025-11-27","2025-11-27","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4618","604","INTERNACIONALES (ÁREA I)","2025-11-27","2025-11-27","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4619","604","INTERNACIONALES (ÁREA I)","2025-11-26","2025-11-26","DICTAMEN (COMISIÓN)"
"4620","604","INTERNACIONALES (ÁREA I)","2025-11-26","2025-11-26","VOTACIÓN (COMISIÓN)"
"4621","604","INTERNACIONALES (ÁREA I)","2025-09-17","2025-11-26","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4622","604","INTERNACIONALES (ÁREA I)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4623","604","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4624","604","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4625","604","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4626","604","ARCHIVO","2025-05-28","2025-05-28","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4627","604","PARLAMENTARIOS","2025-05-28","2025-05-28","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4628","604","PARLAMENTARIOS","2025-05-23","2025-05-23","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4629","604","PLENARIO","2025-05-22","2025-05-22","PRESENTACIÓN DEL PROYECTO DE LEY"
"4630","605","JURIDICOS (ÁREA VII)","2025-08-12","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4631","605","JURIDICOS (ÁREA VII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4632","605","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4633","605","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4634","605","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4635","605","ARCHIVO","2025-05-28","2025-05-28","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4636","605","PARLAMENTARIOS","2025-05-28","2025-05-28","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4637","605","PARLAMENTARIOS","2025-05-23","2025-05-23","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4638","605","PLENARIO","2025-05-22","2025-05-22","PRESENTACIÓN DEL PROYECTO DE LEY"
"4639","606","PLENARIO","2026-04-07","2026-04-08","REMISIÓN DE MOCIONES 137 A COMISION (PLENARIO)"
"4640","606","PLENARIO","2026-04-07","2026-04-07","PRIMER DEBATE (PLENARIO)"
"4641","606","PLENARIO","2026-02-03","2026-02-03","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4642","606","PLENARIO","2025-10-30","2025-10-30","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4643","606","JURIDICOS (ÁREA VII)","2025-10-30","2025-10-30","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4644","606","JURIDICOS (ÁREA VII)","2025-10-29","2025-10-29","DICTAMEN (COMISIÓN)"
"4645","606","JURIDICOS (ÁREA VII)","2025-10-29","2025-10-29","VOTACIÓN (COMISIÓN)"
"4646","606","JURIDICOS (ÁREA VII)","2025-08-12","2025-10-29","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4647","606","JURIDICOS (ÁREA VII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4648","606","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4649","606","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4650","606","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4651","606","ARCHIVO","2025-06-04","2025-06-04","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4652","606","PARLAMENTARIOS","2025-06-04","2025-06-04","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4653","606","PARLAMENTARIOS","2025-05-21","2025-05-21","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4654","606","PLENARIO","2025-05-21","2025-05-21","PRESENTACIÓN DEL PROYECTO DE LEY"
"4655","607","MUNICIPALES (ÁREA VIII)","2025-08-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4656","607","MUNICIPALES (ÁREA VIII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4657","607","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4658","607","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4659","607","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4660","607","ARCHIVO","2025-05-28","2025-05-28","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4661","607","PARLAMENTARIOS","2025-05-28","2025-05-28","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4662","607","PARLAMENTARIOS","2025-05-21","2025-05-21","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4663","607","PLENARIO","2025-05-21","2025-05-21","PRESENTACIÓN DEL PROYECTO DE LEY"
"4664","608","ECONOMICOS (ÁREA V)","2025-08-12","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4665","608","ECONOMICOS (ÁREA V)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4666","608","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4667","608","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4668","608","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4669","608","ARCHIVO","2025-05-26","2025-05-26","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4670","608","PARLAMENTARIOS","2025-05-26","2025-05-26","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4671","608","PARLAMENTARIOS","2025-05-21","2025-05-21","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4672","608","PLENARIO","2025-05-21","2025-05-21","PRESENTACIÓN DEL PROYECTO DE LEY"
"4673","609","C.E. REFORMA ESTADO (ÁREA IV)","2025-08-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4674","609","C.E. REFORMA ESTADO (ÁREA IV)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4675","609","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4676","609","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4677","609","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4678","609","ARCHIVO","2025-05-27","2025-05-27","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4679","609","PARLAMENTARIOS","2025-05-27","2025-05-27","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4680","609","PARLAMENTARIOS","2025-05-21","2025-05-21","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4681","609","PLENARIO","2025-05-21","2025-05-21","PRESENTACIÓN DEL PROYECTO DE LEY"
"4682","610","ARCHIVO","2025-07-09","2025-07-09","ARCHIVO DEL EXPEDIENTE"
"4683","610","ARCHIVO","2025-07-09","2025-07-09","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4684","610","PLENARIO","2025-06-30","2025-06-30","REMISIÓN AL DEPARTAMENTO DE SERVICIOS PARLAMENTARIOS (PLENARIO)"
"4686","610","PLENARIO","2025-06-26","2025-06-26","SEGUNDO DEBATE (PLENARIO)"
"4687","610","PLENARIO","2025-06-26","2025-06-26","RECEPCIÓN REDACCIÓN FINAL (PLENARIO)"
"4688","610","REDACCION (ÁREA III)","2025-06-26","2025-06-26","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4689","610","REDACCION (ÁREA III)","2025-06-26","2025-06-26","REMISIÓN REDACCIÓN FINAL (COMISIÓN REDACCIÓN)"
"4690","610","REDACCION (ÁREA III)","2025-06-26","2025-06-26","VOTACIÓN REDACCIÓN FINAL (COMISIÓN REDACCIÓN)"
"4691","610","REDACCION (ÁREA III)","2025-06-25","2025-06-26","INGRESO EN EL ORDEN DEL DÍA (COMISIÓN REDACCIÓN)"
"4692","610","REDACCION (ÁREA III)","2025-06-25","2025-06-25","RECEPCIÓN DEL EXPEDIENTE (COMISIÓN REDACCIÓN)"
"4693","610","PLENARIO","2025-06-24","2025-06-24","REMISIÓN DEL EXPEDIENTE A LA COMISIÓN DE REDACCIÓN (PLENARIO)"
"4694","610","PLENARIO","2025-06-24","2025-06-24","VOTACIÓN PRIMER DEBATE (PLENARIO)"
"4695","610","PLENARIO","2025-06-23","2025-06-24","PRIMER DEBATE (PLENARIO)"
"4696","610","PLENARIO","2025-06-23","2025-06-23","INGRESO EN EL ORDEN DEL DÍA (PLENARIO)"
"4697","610","PLENARIO","2025-06-23","2025-06-23","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4698","610","HACENDARIOS (ÁREA VI)","2025-06-23","2025-06-23","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4699","610","HACENDARIOS (ÁREA VI)","2025-06-17","2025-06-17","DICTAMEN (COMISIÓN)"
"4700","610","HACENDARIOS (ÁREA VI)","2025-06-17","2025-06-17","VOTACIÓN (COMISIÓN)"
"4701","610","HACENDARIOS (ÁREA VI)","2025-05-27","2025-06-17","INGRESO EN EL ORDEN DEL DÍA (COMISIÓN)"
"4702","610","HACENDARIOS (ÁREA VI)","2025-05-22","2025-05-22","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4703","610","PLENARIO","2025-05-20","2025-05-20","PRESENTACIÓN DEL PROYECTO DE LEY DE PRESUPUESTO"
"4704","611","ARCHIVO","2025-09-10","2025-09-10","ARCHIVO DEL EXPEDIENTE"
"4705","611","PLENARIO","2025-09-08","2025-09-08","REMISIÓN DEL EXPEDIENTE AL DEPARTAMENTO DE ARCHIVO"
"4706","611","PLENARIO","2025-08-20","2025-08-20","VOTACION (PLENARIO - INFORME)"
"4707","611","PLENARIO","2025-08-20","2025-08-20","DISCUSIÓN DEL INFORME (PLENARIO - INFORME)"
"4708","611","PLENARIO","2025-08-14","2025-08-14","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4709","611","PLENARIO","2025-07-30","2025-07-30","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4710","611","HACENDARIOS (ÁREA VI)","2025-07-30","2025-07-30","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4711","611","HACENDARIOS (ÁREA VI)","2025-07-29","2025-07-29","VOTACIÓN (COMISIÓN)"
"4712","611","HACENDARIOS (ÁREA VI)","2025-05-28","2025-07-29","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4713","611","HACENDARIOS (ÁREA VI)","2025-05-20","2025-05-20","RECEPCIÓN DEL EXPEDIENTE (COMISIÓN)"
"4714","611","PLENARIO","2025-05-20","2025-05-20","PRESENTACION DE LA MOCION"
"4715","612","DISCAPACIDAD (ÁREA VII)","2025-09-01","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4716","612","DISCAPACIDAD (ÁREA VII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4717","612","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4718","612","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4719","612","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4720","612","ARCHIVO","2025-05-28","2025-05-28","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4721","612","PARLAMENTARIOS","2025-05-28","2025-05-28","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4722","612","PARLAMENTARIOS","2025-05-20","2025-05-20","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4723","612","PLENARIO","2025-05-19","2025-05-19","PRESENTACIÓN DEL PROYECTO DE LEY"
"4724","613","DISCAPACIDAD (ÁREA VII)","2025-09-01","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4725","613","DISCAPACIDAD (ÁREA VII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4726","613","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4727","613","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4728","613","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4729","613","ARCHIVO","2025-05-28","2025-05-28","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4730","613","PARLAMENTARIOS","2025-05-28","2025-05-28","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4731","613","PARLAMENTARIOS","2025-05-20","2025-05-20","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4732","613","PLENARIO","2025-05-19","2025-05-19","PRESENTACIÓN DEL PROYECTO DE LEY"
"4733","614","DISCAPACIDAD (ÁREA VII)","2025-09-01","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4734","614","DISCAPACIDAD (ÁREA VII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4735","614","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4736","614","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4737","614","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4738","614","ARCHIVO","2025-05-27","2025-05-27","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4739","614","PARLAMENTARIOS","2025-05-27","2025-05-27","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4740","614","PARLAMENTARIOS","2025-05-20","2025-05-20","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4741","614","PLENARIO","2025-05-19","2025-05-19","PRESENTACIÓN DEL PROYECTO DE LEY"
"4742","615","PLENARIO","2026-03-19","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4743","615","PLENARIO","2026-03-16","2026-03-16","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4744","615","DISCAPACIDAD (ÁREA VII)","2026-03-16","2026-03-16","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4745","615","DISCAPACIDAD (ÁREA VII)","2026-03-04","2026-03-04","DICTAMEN (COMISIÓN)"
"4746","615","DISCAPACIDAD (ÁREA VII)","2026-03-04","2026-03-04","VOTACIÓN (COMISIÓN)"
"4747","615","DISCAPACIDAD (ÁREA VII)","2025-09-01","2026-03-04","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4748","615","DISCAPACIDAD (ÁREA VII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4749","615","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4750","615","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4751","615","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4752","615","ARCHIVO","2025-05-22","2025-05-22","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4753","615","PARLAMENTARIOS","2025-05-21","2025-05-21","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4754","615","PARLAMENTARIOS","2025-05-20","2025-05-20","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4755","615","PLENARIO","2025-05-19","2025-05-19","PRESENTACIÓN DEL PROYECTO DE LEY"
"4756","616","GOBIERNO Y ADM. (ÁREA VIII)","2025-08-12","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4757","616","GOBIERNO Y ADM. (ÁREA VIII)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4758","616","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4759","616","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4760","616","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4761","616","ARCHIVO","2025-05-22","2025-05-22","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4762","616","PARLAMENTARIOS","2025-05-21","2025-05-21","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4763","616","PARLAMENTARIOS","2025-05-19","2025-05-19","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4764","616","PLENARIO","2025-05-19","2025-05-19","PRESENTACIÓN DEL PROYECTO DE LEY"
"4765","617","PLENARIO","2025-10-27","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4766","617","PLENARIO","2025-10-22","2025-10-22","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4767","617","JURIDICOS (ÁREA VII)","2025-10-22","2025-10-22","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4768","617","JURIDICOS (ÁREA VII)","2025-09-17","2025-09-17","DICTAMEN (COMISIÓN)"
"4769","617","JURIDICOS (ÁREA VII)","2025-09-17","2025-09-17","VOTACIÓN (COMISIÓN)"
"4770","617","JURIDICOS (ÁREA VII)","2025-06-03","2025-09-17","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4771","617","JURIDICOS (ÁREA VII)","2025-05-28","2025-05-28","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4772","617","ARCHIVO","2025-05-28","2025-05-28","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4773","617","ARCHIVO","2025-05-22","2025-05-22","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4774","617","PARLAMENTARIOS","2025-05-21","2025-05-21","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4775","617","PARLAMENTARIOS","2025-05-19","2025-05-19","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4776","617","PLENARIO","2025-05-19","2025-05-19","PRESENTACIÓN DEL PROYECTO DE LEY"
"4777","618","PLENARIO","2026-04-16","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4778","618","PLENARIO","2026-03-25","2026-03-25","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4779","618","SOCIALES (ÁREA II)","2026-03-25","2026-03-25","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4780","618","SOCIALES (ÁREA II)","2026-03-17","2026-03-17","DICTAMEN (COMISIÓN)"
"4781","618","SOCIALES (ÁREA II)","2026-03-17","2026-03-17","VOTACIÓN (COMISIÓN)"
"4782","618","SOCIALES (ÁREA II)","2025-08-12","2026-03-17","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"4783","618","SOCIALES (ÁREA II)","2025-08-11","2025-08-11","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"4784","618","ARCHIVO","2025-08-11","2025-08-11","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"4785","618","ARCHIVO","2025-08-06","2025-08-06","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"4786","618","PLENARIO","2025-08-05","2025-08-05","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"4787","618","ARCHIVO","2025-05-22","2025-05-22","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"4788","618","PARLAMENTARIOS","2025-05-21","2025-05-21","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"4789","618","PARLAMENTARIOS","2025-05-19","2025-05-19","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"4790","618","PLENARIO","2025-05-16","2025-05-16","PRESENTACIÓN DEL PROYECTO DE LEY"
"4791","619","PLENARIO","2026-04-17","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"4792","619","PLENARIO","2026-03-26","2026-03-26","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"4793","619","C.E. PUNTARENAS (ÁREA V)","2026-03-26","2026-03-26","REMISIÓN A LA SECRETARÍA DEL  DIRECTORIO (COMISIÓN)"
"4794","619","C.E. PUNTARENAS (ÁREA V)","2026-03-04","2026-03-04","DICTAMEN (COMISIÓN)"
"4795","619","C.E. PUNTARENAS (ÁREA V)","2026-03-04","2026-03-04","VOTACIÓN (COMISIÓN)"
"4796","619","C.E. PUNTARENAS (ÁREA V)","2025-08-20","2026-03-04","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
